Clave de entidad federativa ,Descripción de entidad federativa ,Código Postal ,Clave de delegación/municipio ,Descripción de delegación/municipio ,Clave localidad ,Descripción de localidad ,Clave colonia ,Descripción de colonia 
2,Baja California ,22766,1,Ensenada ,29,Ranchería ,1083,Santa Rosa 
2,Baja California ,22767,1,Ensenada ,9,Colonia ,8,Cuatro Milpas 
2,Baja California ,22770,1,Ensenada ,9,Colonia ,125,Los Eucaliptos 
2,Baja California ,22770,1,Ensenada ,21,Fraccionamiento ,57,Del Valle 
2,Baja California ,22770,1,Ensenada ,28,Pueblo ,2704,Puerta Trampa 
2,Baja California ,22770,1,Ensenada ,28,Pueblo ,1085,Real del Castillo Nuevo (Ojos Negros) 
2,Baja California ,22770,1,Ensenada ,29,Ranchería ,1086,La Rosa de Castilla 
2,Baja California ,22770,1,Ensenada ,48,Rancho ,86,Los Pirules 
2,Baja California ,22771,1,Ensenada ,29,Ranchería ,1087,La Huerta 
2,Baja California ,22771,1,Ensenada ,48,Rancho ,1088,Campa 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,1250,Aeropuerto 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,1091,Chapultepec 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,22,Chapultepec II Polígono III 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2290,Conjunto Artesanal 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2646,Domingo Luna 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,1271,El Ciprés 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2285,El Naranjo 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2284,Escritores 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,1276,Jardines 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2260,Jardines de Chapultepec 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2291,Lomas de San Fernando 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2292,Lomas de San Fernando 2 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,1296,Playas de Chapultepec 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2286,Praderas del Ciprés 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2287,Praderas del Ciprés Sección 2 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2295,Rinconada del Pedregal 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2137,Valle de Chapultepec 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,47,Valle de las Palmas 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2133,Villas del Mar 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2129,Villas del Rey 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2288,Vista del Mar 
2,Baja California ,22785,1,Ensenada ,9,Colonia ,2289,Vista Hermosa 
2,Baja California ,22785,1,Ensenada ,17,Equipamiento ,148,Centro Recreativo Escorpión 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,151,Andarez Residencial 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,1270,Chapultepec del Mar 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2293,Juan Diego 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,46,Las Brisas 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,40,Nueva España 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,1300,Pórticos del Mar 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,1301,Pórticos del Mar 2 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,1302,Pórticos del Mar 3 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2690,Real de San Fernando 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2142,Residencial el Rey 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2670,San Borja Residencial 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,15,Santo Domingo Residencial 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,1,Siena Residencial 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2138,Todos los Santos 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,1846,Villa del Real 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2132,Villa del Real 2da. Sección 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2131,Villa del Real 3ra. Sección 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2128,Villa Residencial del Real 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2134,Villa Residencial del Rey 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2645,Villas del Campo 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2130,Villas del Real Residencial (aeropuerto) 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2258,Villas del Real 4a Sección 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2649,Villas Residencial del Real IV 1ra. Sección 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2650,Villas Residencial del Real IV 2da. Sección 
2,Baja California ,22785,1,Ensenada ,21,Fraccionamiento ,2651,Villas Residencial del Real IV 3ra. Sección 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,1256,Bellavista 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,92,Durango 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,2152,El Morro 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,2700,El Paraíso 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,60,El Veladero (Ejido Nacionalista) 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,2148,Hogares del Puerto 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,1275,Hogares del Puerto 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,147,Huerta 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,89,La Escondida 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,9,Las Brisas 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,93,Las Tinajitas 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,16,Loma Bonita 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,1094,Maneadero 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,129,Nueva España 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,2153,Rancho Cañón Buena Vista (El Zorrillo) 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,88,Reforma el Veladero 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,1316,Sexta Sección 
2,Baja California ,22790,1,Ensenada ,9,Colonia ,123,Villas del Mar 
2,Baja California ,22790,1,Ensenada ,15,Ejido ,33,José López Portillo 
2,Baja California ,22790,1,Ensenada ,15,Ejido ,106,Nuevo Centro de Población Ejidal el Pípila 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,1272,El Único 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,2709,Las Flores 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,1856,Las Palmas 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,1857,Los Olivos 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,1851,Los Pinos 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,2746,Praderas del Sol 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,1855,Solidaridad 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,2710,Vista al Mar 
2,Baja California ,22790,1,Ensenada ,21,Fraccionamiento ,19,Vista del Valle 
2,Baja California ,22790,1,Ensenada ,28,Pueblo ,1093,El Álamo 
2,Baja California ,22790,1,Ensenada ,29,Ranchería ,102,Lomas de Mendoza 
2,Baja California ,22790,1,Ensenada ,29,Ranchería ,1095,Nacionalista de Sanchez Taboada 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,132,Arce 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,67,Benito Juárez 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,146,Bienestar 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,1261,Cañón Buenavista 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,1268,Costa Azul 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,2306,Parcela Número Sesenta y Siete (Las Palmas) 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,127,San Miguel 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,128,Villa del Mar 
2,Baja California ,22793,1,Ensenada ,9,Colonia ,1852,5 de Junio 
2,Baja California ,22793,1,Ensenada ,15,Ejido ,103,Arce (Nacionalista) 
2,Baja California ,22793,1,Ensenada ,15,Ejido ,1096,Rodolfo Sanchez Taboada 
2,Baja California ,22793,1,Ensenada ,15,Ejido ,1854,Zona Comunal 
2,Baja California ,22793,1,Ensenada ,15,Ejido ,1853,7a Sección 
2,Baja California ,22793,1,Ensenada ,21,Fraccionamiento ,2708,Ampliación Praderas del Sol 
2,Baja California ,22793,1,Ensenada ,21,Fraccionamiento ,2713,El Salitral 
2,Baja California ,22794,1,Ensenada ,15,Ejido ,2625,Coronel Esteban Cantú 
2,Baja California ,22794,1,Ensenada ,15,Ejido ,85,II Sección Esteban Cantú 
2,Baja California ,22794,1,Ensenada ,15,Ejido ,1097,La Bufadora 
2,Baja California ,22794,1,Ensenada ,15,Ejido ,119,Parcela Número 140 (Nacionalista) 
2,Baja California ,22794,1,Ensenada ,17,Equipamiento ,74,Campo Turístico La Jolla 
2,Baja California ,22794,1,Ensenada ,21,Fraccionamiento ,27,Lomas del Mar 
2,Baja California ,22794,1,Ensenada ,21,Fraccionamiento ,2711,Puerto Escondido 
2,Baja California ,22794,1,Ensenada ,29,Ranchería ,99,El Ramajal 
2,Baja California ,22794,1,Ensenada ,29,Ranchería ,1098,Rincón Punta Banda (Rincón de Ballenas) 
2,Baja California ,22794,1,Ensenada ,48,Rancho ,108,Packard 
2,Baja California ,22795,1,Ensenada ,9,Colonia ,2105,Chula Vista 
2,Baja California ,22795,1,Ensenada ,9,Colonia ,2145,Militar 
2,Baja California ,22795,1,Ensenada ,15,Ejido ,1102,El Ajusco 
2,Baja California ,22795,1,Ensenada ,15,Ejido ,1101,Uruapan 
2,Baja California ,22795,1,Ensenada ,28,Pueblo ,1103,El Puerto de Santo Tomás 
2,Baja California ,22795,1,Ensenada ,29,Ranchería ,126,Francisco Villa 
2,Baja California ,22795,1,Ensenada ,29,Ranchería ,1104,Santo Tomás 
2,Baja California ,22795,1,Ensenada ,29,Ranchería ,91,Vista Hermosa 
2,Baja California ,22796,1,Ensenada ,9,Colonia ,2776,Brechas el Mirador 
2,Baja California ,22796,1,Ensenada ,9,Colonia ,124,Colinas del Pedregal 
2,Baja California ,22796,1,Ensenada ,9,Colonia ,65,Santa Juquila 
2,Baja California ,22796,1,Ensenada ,15,Ejido ,118,Parcela Número Ciento Cinco (Ejido Nacionalista) 
2,Baja California ,22796,1,Ensenada ,15,Ejido ,82,Parcela 116 (Nacionalista) 
2,Baja California ,22796,1,Ensenada ,29,Ranchería ,68,Parcela 231 (El Refugio del Viejo) 
2,Baja California ,22796,1,Ensenada ,48,Rancho ,115,Ibarra 
2,Baja California ,22796,1,Ensenada ,48,Rancho ,112,Parcela Número Ciento Diecisiete (Rancho Lucero) 
2,Baja California ,22797,1,Ensenada ,15,Ejido ,71,Francisco R. Serrano (Valle San Matías) 
2,Baja California ,22797,1,Ensenada ,15,Ejido ,2595,Héroes de la Independencia (Llano Colorado) 
2,Baja California ,22797,1,Ensenada ,28,Pueblo ,72,Comunidad Indígena de Santa Catarina 
2,Baja California ,22797,1,Ensenada ,28,Pueblo ,1211,Lázaro Cárdenas (Valle de la Trinidad) 
2,Baja California ,22797,1,Ensenada ,29,Ranchería ,98,Leyes de Reforma (El Rodeo) 
2,Baja California ,22797,1,Ensenada ,29,Ranchería ,101,Pocitos (Valle de la Trinidad) 
2,Baja California ,22798,1,Ensenada ,9,Colonia ,58,Esperanza (Cañón San Carlos) 
2,Baja California ,22798,1,Ensenada ,9,Colonia ,62,Santa Isabel (Cañón San Carlos) 
2,Baja California ,22798,1,Ensenada ,15,Ejido ,80,Parcela Número Sesenta y Cuatro (Nacionalista) 
2,Baja California ,22798,1,Ensenada ,15,Ejido ,81,Parcela Setenta y Ocho (Nacionalista) 
2,Baja California ,22798,1,Ensenada ,15,Ejido ,111,Parcela Treinta y Dos (Ejido Nacionalista) 
2,Baja California ,22798,1,Ensenada ,29,Ranchería ,61,San Carlos (Ejido Nacionalista) 
2,Baja California ,22798,1,Ensenada ,48,Rancho ,116,Aguacaliente (Baja Country Club) 
2,Baja California ,22798,1,Ensenada ,48,Rancho ,150,Parcela Setenta y Ocho 
2,Baja California ,22800,1,Ensenada ,9,Colonia ,1105,Sección Primera 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,2278,Arco iris 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,1107,Ejido Ruiz Cortines 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,1281,Lázaro Cárdenas 1 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,1282,Lázaro Cárdenas 2 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,1109,Lomas y Jardines de Valle Verde 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,1287,Luis Donaldo Colosio 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,1291,Margaritas 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,142,Márques de León 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,1110,Popular Valle Verde 1 
2,Baja California ,22810,1,Ensenada ,9,Colonia ,1978,2 de Septiembre 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,1108,Las Lomitas 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,2509,Lomitas III 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,2510,Lomitas IV 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,2511,Reacomodo Lomitas 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,1977,Relotifica (lomita) 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,2459,Victoria 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,2731,Villas del Cedro I 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,2773,Villas del Cedro II 
2,Baja California ,22810,1,Ensenada ,21,Fraccionamiento ,2774,Villas del Cedro III 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,1299,Ampliación Popular 89 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,141,Ampliación Puesta de Sol 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,2155,Ampliación 89 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,2280,Colinas de San Angel 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,1298,Popular 89 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,48,Puesta de Sol 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,34,San Rafael 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,43,Vista al Sol 
2,Baja California ,22812,1,Ensenada ,9,Colonia ,35,Vista Hermosa 
2,Baja California ,22812,1,Ensenada ,10,Condominio ,94,Del Mar 
2,Baja California ,22812,1,Ensenada ,21,Fraccionamiento ,2761,Montemar 
2,Baja California ,22812,1,Ensenada ,21,Fraccionamiento ,2344,Nuevo Reforma 
2,Baja California ,22812,1,Ensenada ,21,Fraccionamiento ,2684,Nuevo Reforma II 
2,Baja California ,22812,1,Ensenada ,21,Fraccionamiento ,2723,Residencial Misiones 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,2777,Alta Mar 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,1265,Colinas de La Presa 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,1976,Colinas del Magisterio 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,30,Colinas del Paraíso 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,1975,Cumbres de La Presa 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,1974,ED Ruiz Cortínez 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,140,Las Torres 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,2458,Loma Bonita 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,2279,Mar de Cortez 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,2308,Misiones de La Presa 2 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,2779,Misiones del Paraíso 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,2277,Nuevo Milenio 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,2460,Ramos 
2,Baja California ,22813,1,Ensenada ,9,Colonia ,12,Valle del Sol 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2461,Chula Vista 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2468,Lomas de la Presa 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2467,Mar de Ensenada 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2497,Misión Altamar 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2331,Misiones de Altamar 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2307,Misiones de La Presa 1 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2498,Residencial del Sol 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2499,Residencial del Sol II 
2,Baja California ,22813,1,Ensenada ,21,Fraccionamiento ,2489,Villas del Sol 
2,Baja California ,22813,1,Ensenada ,31,Unidad habitacional ,2778,INFONAVIT Nuevo Milenio 
2,Baja California ,22814,1,Ensenada ,21,Fraccionamiento ,2780,Puerto Azul 
2,Baja California ,22814,1,Ensenada ,21,Fraccionamiento ,2702,Salvador Rosas Magallón 
2,Baja California ,22815,1,Ensenada ,21,Fraccionamiento ,1111,Indeco 
2,Baja California ,22818,1,Ensenada ,9,Colonia ,1967,Granjas Chapingo 
2,Baja California ,22818,1,Ensenada ,9,Colonia ,1942,Las Fincas 
2,Baja California ,22818,1,Ensenada ,9,Colonia ,1112,Mediterráneo 
2,Baja California ,22818,1,Ensenada ,21,Fraccionamiento ,1944,Arboledas 3 
2,Baja California ,22818,1,Ensenada ,21,Fraccionamiento ,1945,Bosque de los Olivos 
2,Baja California ,22818,1,Ensenada ,21,Fraccionamiento ,1947,Bosque de Olivos 
